WardCode,WardName,Borough,area_km2,population,pop_density,typeA_count,typeB_count,typeA_density,typeB_density,atm_density,bank_density,bar_density,cafe_density,clothes_density,convenience_density,department_store_density,electronics_density,fast_food_density,jewelry_density,mall_density,nightclub_density,parking_density,pharmacy_density,pub_density,restaurant_density,station_density,supermarket_density,atm_density_log,bank_density_log,bar_density_log,cafe_density_log,clothes_density_log,convenience_density_log,department_store_density_log,electronics_density_log,fast_food_density_log,jewelry_density_log,mall_density_log,nightclub_density_log,parking_density_log,pharmacy_density_log,pub_density_log,restaurant_density_log,station_density_log,supermarket_density_log,typeA_density_log,typeB_density_log
E05013974,Havering-atte-Bower,Havering,10.865015239614396,16286,1498.9394529904034,1016,894,93.51114357351406,82.28244326252123,0.0,0.0,0.0,0.0920385271392855,0.0,0.0920385271392855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0920385271392855,0.27611558141785647,0.0,0.0,0.0,0.0,0.0,0.0,0.08804615796342613,0.0,0.08804615796342613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08804615796342613,0.24382076186885956,0.0,0.0,0.0,4.548717748960361,4.422237761802893
E05013975,Heaton,Havering,3.238784276921604,17190,5307.547070204605,1805,1397,557.3078802629035,431.3346862754993,0.0,0.3087578284005006,0.0,0.3087578284005006,0.0,0.9262734852015018,0.0,0.0,0.9262734852015018,0.0,0.0,0.0,0.0,0.6175156568010012,0.3087578284005006,0.3087578284005006,0.0,0.3087578284005006,0.0,0.2690784647705848,0.0,0.2690784647705848,0.0,0.6555872997655356,0.0,0.0,0.6555872997655356,0.0,0.0,0.0,0.0,0.48089142697574744,0.2690784647705848,0.2690784647705848,0.0,0.2690784647705848,6.324910566963082,6.06920002503935
E05013976,Hylands & Harrow Lodge,Havering,2.9552401644196657,13747,4651.736994343254,687,854,232.4684160263196,288.97820565717166,0.6767639476748751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33838197383743757,0.0,0.0,0.0,0.0,0.5168657142424479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29146140215793404,0.0,0.0,0.0,0.0,5.453046804689471,5.669805767250094
E05013977,Marshalls & Rise Park,Havering,3.9569389645816746,12966,3276.7753346862046,700,722,176.90442189421125,182.4642751537436,0.2527206027060161,0.0,0.0,0.2527206027060161,0.0,0.5054412054120322,0.0,0.0,0.5054412054120322,0.0,0.0,0.0,0.0,0.2527206027060161,0.0,0.2527206027060161,0.0,0.0,0.225317668372835,0.0,0.0,0.225317668372835,0.0,0.40908601498013236,0.0,0.0,0.40908601498013236,0.0,0.0,0.0,0.0,0.225317668372835,0.0,0.225317668372835,0.0,0.0,5.181246450429275,5.212019962730221
E05013978,Mawneys,Havering,3.0132176695079633,14537,4824.410843964613,893,882,296.36093304398435,292.71035044209873,0.0,0.0,0.0,0.33187114562596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33187114562596226,0.33187114562596226,0.0,0.33187114562596226,0.0,0.33187114562596226,0.0,0.0,0.0,0.28658482992077555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28658482992077555,0.28658482992077555,0.0,0.28658482992077555,0.0,0.28658482992077555,5.694946663742967,5.6825940791297365
E05013979,Rainham & Wennington,Havering,16.644103110227185,13515,811.9992955159917,1130,1154,67.89191298061935,69.33386511472101,0.06008133892090208,0.0,0.0,0.12016267784180416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06008133892090208,0.06008133892090208,0.06008133892090208,0.0,0.06008133892090208,0.0,0.05834564001104893,0.0,0.0,0.11347392283256257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05834564001104893,0.05834564001104893,0.05834564001104893,0.0,0.05834564001104893,0.0,4.232538797845189,4.253253405652184
E05013980,Rush Green & Crowlands,Havering,3.7663528264524975,16023,4254.248271023497,1517,940,402.77692237050775,249.578317091811,0.0,0.0,0.0,0.0,0.0,0.2655088479700117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2655088479700117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23547429265778744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23547429265778744,0.0,0.0,0.0,6.000862553107628,5.523771514743338
E05013981,St Alban's,Havering,1.0878108184271018,8755,8048.274434941837,1050,691,965.2413656983357,635.220746378619,0.0,0.0,0.0,0.9192774911412721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9192774911412721,0.0,0.0,0.9192774911412721,0.0,0.0,0.0,0.6519488085213033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6519488085213033,0.0,0.0,0.6519488085213033,6.873413663973826,6.455545588620857
E05013982,St Andrew's,Havering,2.868526690511499,14586,5084.840259024784,929,1288,323.85963256780644,449.0109868109093,0.3486110146047432,1.3944440584189728,0.0,0.3486110146047432,0.0,0.0,0.0,0.0,1.7430550730237162,0.0,0.0,0.0,0.0,1.0458330438142296,0.6972220292094864,2.091666087628459,0.3486110146047432,0.0,0.2990751847214017,0.8731510779963901,0.0,0.2990751847214017,0.0,0.0,0.0,0.0,1.0090722894147643,0.0,0.0,0.0,0.0,0.7158050629360531,0.5289928139987083,1.1287101325353854,0.2990751847214017,0.0,5.783393189242794,6.109271997601675
E05013983,St Edward's,Havering,1.8154436806536152,10400,5728.627172976075,3020,2742,1663.505198306514,1510.3745873365767,1.1016590717261683,3.304977215178505,1.6524886075892524,9.36410210967243,12.118249788987852,3.304977215178505,1.1016590717261683,0.5508295358630841,4.957465822767757,3.304977215178505,0.0,1.1016590717261683,0.5508295358630841,1.6524886075892524,1.6524886075892524,8.262443037946262,0.5508295358630841,1.1016590717261683,0.7427270669719825,1.4597718452242259,0.9754982965257136,2.338348114993324,2.5740043743877563,1.4597718452242259,0.7427270669719825,0.43878997219884136,1.7846451931329712,1.4597718452242259,0.0,0.7427270669719825,0.43878997219884136,0.9754982965257136,0.9754982965257136,2.225967840853904,0.43878997219884136,0.7427270669719825,7.417283180054069,7.320774838455966
E05013984,South Hornchurch,Havering,2.955905415542117,10982,3715.2744950013516,646,549,218.54555852949127,185.72989416825186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.391559766921484,5.229663156467329
E05013985,Squirrels Heath,Havering,2.9971690789845593,15534,5182.890784814488,805,687,268.58678265583,229.21629774478907,0.3336481772122112,0.0,0.0,0.3336481772122112,0.0,0.3336481772122112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336481772122112,0.0,0.287918177485952,0.0,0.0,0.287918177485952,0.0,0.287918177485952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287918177485952,0.0,5.596890352079043,5.439019291978012
E05013986,Upminster,Havering,22.516993591483196,13322,591.642038972685,506,940,22.471916508045236,41.74624805842395,0.044410902189812716,0.0,0.0,0.044410902189812716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044410902189812716,0.0,0.08882180437962543,0.0,0.0,0.044410902189812716,0.0434529964993962,0.0,0.0,0.0434529964993962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434529964993962,0.0,0.08509619821964938,0.0,0.0,0.0434529964993962,3.155804664306929,3.755281426815992
E05013987,Beckenham Town & Copers Cope,Bromley,3.0046739667376574,16316,5430.206465201013,1040,1487,346.12740400889027,494.89562477040363,0.6656296230940197,0.33281481154700987,1.6640740577350492,3.9937777385641184,0.9984444346410296,1.9968888692820592,0.0,0.0,3.9937777385641184,0.6656296230940197,0.0,0.0,0.6656296230940197,0.9984444346410296,3.3281481154700985,9.651629534863286,0.6656296230940197,0.6656296230940197,0.5102032039593767,0.2872931054741907,0.9798565517418387,1.6081926851731645,0.6923690952505815,1.0975747069937214,0.0,0.0,1.6081926851731645,0.5102032039593767,0.0,0.0,0.5102032039593767,0.6923690952505815,1.465139763571839,2.3657128884192926,0.5102032039593767,0.5102032039593767,5.849691871087722,6.206365470649963
E05013988,Bickley & Sundridge,Bromley,6.452065307386374,17807,2759.891469110582,638,947,98.88306605787339,146.77470776928854,0.15498913175215265,0.0,0.0,0.6199565270086106,0.0,0.4649673952564579,0.0,0.0,0.6199565270086106,0.0,0.0,0.0,0.15498913175215265,0.0,1.0849239222650684,0.3099782635043053,0.15498913175215265,0.15498913175215265,0.14409093419108904,0.0,0.0,0.48239931370435285,0.0,0.38183298642372704,0.0,0.0,0.48239931370435285,0.0,0.0,0.0,0.14409093419108904,0.0,0.7347323664627877,0.27001054433059396,0.14409093419108904,0.14409093419108904,4.604000162356049,4.995688869170251
E05013989,Biggin Hill,Bromley,8.663068529181807,10729,1238.4757160651611,570,668,65.79654750276278,77.10893637165883,0.46173015791412475,0.0,0.0,0.23086507895706238,0.0,0.5771626973926559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11543253947853119,0.0,0.0,0.37962077378217934,0.0,0.0,0.2077172383986286,0.0,0.4556274715830419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10924225747098937,0.0,0.0,4.201651395116554,4.358104472472251
E05013990,Bromley Common & Holwood,Bromley,6.99662622128275,18841,2692.869306450634,1226,1058,175.22731116758544,151.2157383485362,0.28585205736963365,0.0,0.0,0.28585205736963365,0.0,0.5717041147392673,0.0,0.0,0.14292602868481682,0.0,0.0,0.0,0.14292602868481682,0.14292602868481682,0.28585205736963365,0.28585205736963365,0.0,0.14292602868481682,0.251421578272078,0.0,0.0,0.251421578272078,0.0,0.45216045411495936,0.0,0.0,0.13359166590726654,0.0,0.0,0.0,0.13359166590726654,0.13359166590726654,0.251421578272078,0.251421578272078,0.0,0.13359166590726654,5.171774702441782,5.02529884578813
E05013991,Bromley Town,Bromley,3.340836256792686,15280,4573.705152095454,2653,3142,794.1125502951073,940.4830882122982,2.693936280684495,2.9932625340938834,0.897978760228165,5.986525068187767,9.578440109100427,2.9932625340938834,0.0,1.1973050136375534,9.578440109100427,3.8912412943220485,0.0,0.5986525068187767,0.897978760228165,0.897978760228165,2.9932625340938834,11.374397629556757,0.5986525068187767,0.29932625340938834,1.3066926322196386,1.3846085745032328,0.6407895095182531,1.9439833036214964,2.3588179778569733,1.3846085745032328,0.0,0.7872316156449423,2.3588179778569733,1.587446114693633,0.0,0.4691610911719292,0.6407895095182531,0.6407895095182531,1.3846085745032328,2.5156296308705657,0.4691610911719292,0.26184586351276945,6.678483677332111,6.847456385336089
E05013992,Chelsfield,Bromley,9.013027202240531,11264,1249.7465887154876,390,416,43.27070042605116,46.1554137877879,0.0,0.0,0.0,0.22190102782590335,0.0,0.22190102782590335,0.0,0.0,0.22190102782590335,0.0,0.0,0.0,0.0,0.0,0.33285154173885506,0.11095051391295167,0.22190102782590335,0.0,0.0,0.0,0.0,0.20040786551021517,0.0,0.20040786551021517,0.0,0.0,0.20040786551021517,0.0,0.0,0.0,0.0,0.0,0.2873206634555579,0.10521596773293486,0.20040786551021517,0.0,3.790323068305158,3.8534488230138186
E05013993,Chislehurst,Bromley,10.03927005194311,15569,1550.809961226873,703,866,70.02501141643597,86.26125161683294,0.0,0.09960883558525743,0.0,0.49804417792628713,0.09960883558525743,0.29882650675577227,0.0,0.0,0.09960883558525743,0.0,0.0,0.0,0.09960883558525743,0.19921767117051487,0.49804417792628713,0.7968706846820595,0.09960883558525743,0.0,0.0,0.09495451254882213,0.0,0.4041603759327235,0.09495451254882213,0.2614611696891873,0.0,0.0,0.09495451254882213,0.0,0.0,0.0,0.09495451254882213,0.1816694034969753,0.4041603759327235,0.5860466434324493,0.09495451254882213,0.0,4.263032088478513,4.468906511127239
E05013994,Clock House,Bromley,2.4380121256814453,17354,7118.094211754344,815,977,334.2887393442313,400.7363169807534,0.8203404646484204,0.0,0.0,0.4101702323242102,0.0,0.4101702323242102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8203404646484204,0.8203404646484204,1.2305106969726307,0.4101702323242102,0.5990235520817192,0.0,0.0,0.34371042924736794,0.0,0.34371042924736794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990235520817192,0.5990235520817192,0.8022305713481105,0.34371042924736794,5.8149920690854815,5.995795945495622
E05013995,Crystal Palace & Anerley,Bromley,2.021008453306538,11876,5876.274283054024,1155,1302,571.4968673734758,644.2328323119181,0.4948024825744379,0.0,0.4948024825744379,2.4740124128721894,0.0,0.9896049651488757,0.0,0.0,0.4948024825744379,0.0,0.0,0.0,0.4948024825744379,0.0,0.0,0.4948024825744379,0.9896049651488757,0.0,0.40199407943490245,0.0,0.40199407943490245,1.2453102408903045,0.0,0.6879361090552486,0.0,0.0,0.40199407943490245,0.0,0.0,0.0,0.40199407943490245,0.0,0.0,0.40199407943490245,0.6879361090552486,0.0,6.350007263576701,6.469611231986604
E05013996,Darwin,Bromley,33.64053483095958,5740,170.6274893916801,285,288,8.471922382687948,8.561100513032033,0.0,0.0,0.0,0.05945208689605577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029726043448027886,0.0,0.05945208689605577,0.029726043448027886,0.0,0.0,0.0,0.0,0.0,0.05775187533088966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029292789628401934,0.0,0.05775187533088966,0.029292789628401934,0.0,0.0,2.2483318837127997,2.2577028368638676
E05013997,Farnborough & Crofton,Bromley,5.533547735500453,17731,3204.273433162389,1097,1118,198.2453305611156,202.04036423639675,1.084295335794616,0.0,0.18071588929910265,0.542147667897308,0.0,1.2650112250937184,0.0,0.0,0.18071588929910265,0.18071588929910265,0.0,0.0,0.0,0.18071588929910265,0.7228635571964106,1.084295335794616,0.0,0.0,0.7344308296827298,0.0,0.16612094036481223,0.4331760344324051,0.0,0.8175797148139834,0.0,0.0,0.16612094036481223,0.16612094036481223,0.0,0.0,0.0,0.16612094036481223,0.5439877653192892,0.7344308296827298,0.0,0.0,5.294536882319762,5.3134047978789525
E05013998,Hayes & Coney Hall,Bromley,11.845166569582048,15955,1346.9629072985645,539,681,45.503792355620575,57.491804441887965,0.08442262032582667,0.0,0.08442262032582667,0.42211310162913335,0.08442262032582667,0.08442262032582667,0.0,0.0,0.08442262032582667,0.0,0.0,0.0,0.16884524065165335,0.16884524065165335,0.16884524065165335,0.75980358293244,0.08442262032582667,0.16884524065165335,0.08104769818673217,0.0,0.08104769818673217,0.35214386522879115,0.08104769818673217,0.08104769818673217,0.0,0.0,0.08104769818673217,0.0,0.0,0.0,0.15601628762830264,0.15601628762830264,0.15601628762830264,0.5652022022156812,0.08104769818673217,0.15601628762830264,3.839533865302649,4.068886649413126
E05013999,Kelsey & Eden Park,Bromley,4.961458102494864,15424,3108.7635290609546,1551,1073,312.60971431363726,216.26706863864135,0.20155365203974032,0.0,0.0,2.2170901724371435,0.0,1.209321912238442,0.0,0.20155365203974032,1.0077682601987017,0.0,0.0,0.0,0.8062146081589613,0.8062146081589613,0.0,0.604660956119221,0.40310730407948064,0.20155365203974032,0.1836154294127645,0.0,0.0,1.1684772778414094,0.0,0.792685641407185,0.0,0.1836154294127645,0.6970237869018574,0.0,0.0,0.0,0.5912332785877935,0.5912332785877935,0.0,0.4729124919738631,0.33868928007704585,0.1836154294127645,5.748149264761907,5.381127327865466
E05014000,Mottingham,Bromley,2.99823627755069,11409,3805.237127382171,1163,1014,387.89471287101975,338.19882962271197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3335294177738777,0.0,0.0,0.0,0.3335294177738777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878291249694377,0.0,0.0,0.0,0.2878291249694377,0.0,5.963308645983198,5.826586453507055
E05014001,Orpington,Bromley,3.300510868680971,11976,3628.5291812373684,994,1283,301.16549817551305,388.72770036135137,1.5149169928345727,0.6059667971338291,0.0,1.5149169928345727,0.9089501957007435,1.817900391401487,0.0,0.30298339856691453,0.6059667971338291,0.6059667971338291,0.0,0.0,1.2119335942676581,1.2119335942676581,0.0,3.3328173842360598,0.0,0.0,0.9222397981698829,0.4737259410479834,0.0,0.9222397981698829,0.6465534551946608,1.0359920655847212,0.0,0.2646565571305475,0.4737259410479834,0.4737259410479834,0.0,0.0,0.7938670625348017,0.7938670625348017,0.0,1.4662179965283124,0.0,0.0,5.710974874477443,5.96544829106396
E05014002,Penge & Cator,Bromley,3.0566477185225835,18917,6188.806084969269,1789,2107,585.2817088338544,689.317250146971,0.32715579029281966,0.0,0.0,2.6172463223425573,0.0,1.962934741756918,0.0,0.6543115805856393,3.2715579029281967,0.0,0.0,0.0,0.6543115805856393,0.0,0.6543115805856393,1.3086231611712786,0.981467370878459,0.6543115805856393,0.28303814883056494,0.0,0.0,1.2857130519347117,0.0,1.0861802439671524,0.0,0.5033849588998931,1.4519786091604538,0.0,0.0,0.0,0.5033849588998931,0.0,0.5033849588998931,0.8366513127097622,0.6838376666333672,0.5033849588998931,6.373800405860887,6.537151274745269
E05014003,Petts Wood & Knoll,Bromley,4.813030555928255,17391,3613.315934298265,502,817,104.30018969683911,169.74751988509473,0.20776930218493847,0.20776930218493847,0.20776930218493847,2.7010009284042003,0.8310772087397539,1.2466158131096308,0.0,0.0,2.7010009284042003,0.20776930218493847,0.0,0.0,0.20776930218493847,0.6233079065548154,0.6233079065548154,3.1165395327740772,0.41553860436987694,0.0,0.1887751062621053,0.1887751062621053,0.1887751062621053,1.3086033042562437,0.6049044323291561,0.8094250008855203,0.0,0.0,1.3086033042562437,0.1887751062621053,0.0,0.0,0.1887751062621053,0.48446598499046234,0.48446598499046234,1.4150128912020503,0.34751009780116,0.0,4.656815220627758,5.140185973514343
E05014004,Plaistow,Bromley,2.241771319630392,13477,6011.763948439664,762,944,339.90978175491756,421.095582646512,0.0,0.0,0.0,0.44607582907469495,0.0,1.7843033162987798,0.0,0.0,1.338227487224085,0.0,0.0,0.0,1.338227487224085,0.44607582907469495,0.44607582907469495,0.44607582907469495,0.44607582907469495,0.44607582907469495,0.0,0.0,0.0,0.36885356293885807,0.0,1.0239976863575366,0.0,0.0,0.8493931582413043,0.0,0.0,0.0,0.8493931582413043,0.36885356293885807,0.36885356293885807,0.36885356293885807,0.36885356293885807,0.36885356293885807,5.831617872645124,6.0452317875513
E05014005,Shortlands & Park Langley,Bromley,4.549162989634543,16229,3567.469452507736,483,656,106.17337763024442,144.2023513984272,0.0,0.0,0.0,0.4396413152391073,0.0,0.21982065761955366,0.0,0.21982065761955366,0.21982065761955366,0.0,0.0,0.0,0.0,0.21982065761955366,0.21982065761955366,0.21982065761955366,0.21982065761955366,0.0,0.0,0.0,0.0,0.364393995921171,0.0,0.19870384598813384,0.0,0.19870384598813384,0.19870384598813384,0.0,0.0,0.0,0.0,0.19870384598813384,0.19870384598813384,0.19870384598813384,0.19870384598813384,0.0,4.674447874793021,4.978128296463615
E05014006,St Mary Cray,Bromley,8.833875834825152,18427,2085.9473626917606,1577,1831,178.51733819747687,207.27028930854797,0.11320059492547678,0.11320059492547678,0.0,0.3396017847764303,0.11320059492547678,0.5660029746273839,0.0,0.11320059492547678,0.5660029746273839,0.0,0.0,0.0,0.0,0.3396017847764303,0.0,0.0,0.0,0.0,0.10723928509765994,0.10723928509765994,0.0,0.2923723942574417,0.10723928509765994,0.4485264970734381,0.0,0.10723928509765994,0.4485264970734381,0.0,0.0,0.0,0.0,0.2923723942574417,0.0,0.0,0.0,0.0,5.19027179489306,5.338836703953278
E05014007,St Paul's Cray,Bromley,8.646749153702908,17374,2009.310052964785,1752,1715,202.61950113930604,198.34043633214034,0.23130080038733566,0.11565040019366783,0.11565040019366783,0.6939024011620071,0.0,0.11565040019366783,0.0,0.0,0.23130080038733566,0.0,0.0,0.0,0.23130080038733566,0.11565040019366783,0.0,0.23130080038733566,0.11565040019366783,0.0,0.20807117185086035,0.10943755340728577,0.10943755340728577,0.5270349801438818,0.0,0.10943755340728577,0.0,0.0,0.20807117185086035,0.0,0.0,0.0,0.20807117185086035,0.10943755340728577,0.0,0.20807117185086035,0.10943755340728577,0.0,5.31625306171684,5.295014098420934
E05014008,West Wickham,Bromley,3.725885953594286,14813,3975.6987155525258,372,721,99.84202539563488,193.51102233938911,0.8051776241583458,0.5367850827722306,0.0,3.7574955794056137,1.0735701655444612,1.0735701655444612,0.0,0.0,2.683925413861153,0.2683925413861153,0.0,0.0,0.0,0.8051776241583458,0.8051776241583458,4.025888120791729,0.2683925413861153,0.5367850827722306,0.5906589936791447,0.4296926257438338,0.0,1.559721391003419,0.7292718393140485,0.7292718393140485,0.0,0.0,1.30397887222208,0.23775038333215429,0.0,0.0,0.0,0.5906589936791447,0.5906589936791447,1.6146021787844504,0.23775038333215429,0.4296926257438338,4.613555187358343,5.270488831578204
E05014009,Balham,Wandsworth,1.4482558488255015,17750,12256.121744231032,1133,2324,782.3203344345781,1604.6888413291786,2.071457196208062,1.3809714641387079,0.6904857320693539,6.904857320693539,0.0,1.3809714641387079,0.6904857320693539,0.0,7.595343052762893,0.0,0.0,0.0,0.0,1.3809714641387079,4.833400124485477,14.500200373456433,2.071457196208062,0.6904857320693539,1.1221521057305237,0.867508582610861,0.5250159030647344,2.0674774212504166,0.0,0.867508582610861,0.5250159030647344,0.0,2.151220551099726,0.0,0.0,0.0,0.0,0.867508582610861,1.763600042107605,2.740852951161414,1.1221521057305237,0.5250159030647344,6.663541723993571,7.3813081281195085
E05014010,Battersea Park,Wandsworth,1.7977201960154738,19271,10719.688215503658,1525,1888,848.2966389208177,1050.219051988527,2.7813004554780907,0.0,0.5562600910956181,6.1188610020517995,0.5562600910956181,6.675121093147418,0.0,0.0,5.562600910956181,0.0,0.0,0.0,0.5562600910956181,1.1125201821912363,1.6687802732868544,8.343901366434272,0.0,2.2250403643824725,1.3300679863055012,0.0,0.4422855654480063,1.9627477410051215,0.4422855654480063,2.0379840709575796,0.0,0.0,1.8813870047071273,0.0,0.0,0.0,0.4422855654480063,0.7478816339035491,0.9816215415508263,2.234723870211908,0.0,1.1709454662569987,6.744408523308238,6.9577057716039
E05014011,East Putney,Wandsworth,1.6638216182092234,16991,10212.032235936127,1004,945,603.4300726784693,567.9695405190771,1.2020519376065124,0.6010259688032562,0.0,2.404103875213025,0.0,3.6061558128195377,0.0,0.0,0.0,0.0,0.0,0.6010259688032562,0.0,0.0,0.0,2.404103875213025,0.6010259688032562,0.0,0.789389624582962,0.47064465424733637,0.0,1.2249817258780338,0.0,1.527393629054629,0.0,0.0,0.0,0.0,0.0,0.47064465424733637,0.0,0.0,0.0,1.2249817258780338,0.47064465424733637,0.0,6.404285985412387,6.3438269010925445
E05014012,Falconbrook,Wandsworth,0.847017729646604,12071,14251.177487201252,1232,886,1454.5150082206894,1046.0229685742945,9.444902650783698,0.0,0.0,21.251030964263318,0.0,14.167353976175546,0.0,0.0,20.070418132915357,0.0,0.0,0.0,0.0,1.1806128313479622,2.3612256626959245,8.264289819435735,1.1806128313479622,0.0,2.346114074791204,0.0,0.0,3.102388343011303,0.0,2.719145353372481,0.0,0.0,3.0478700725605923,0.0,0.0,0.0,0.0,0.7796059525927265,1.2123056880231216,2.226167204822695,0.7796059525927265,0.0,7.283115074517394,6.953706148141178
E05014013,Furzedown,Wandsworth,1.5664309583346803,18200,11618.76934515452,1104,939,704.7868877500324,599.4518909395656,0.0,0.0,0.0,0.6383939200634352,0.0,3.191969600317176,0.0,0.0,1.2767878401268704,0.0,0.0,0.0,1.2767878401268704,0.6383939200634352,0.6383939200634352,0.6383939200634352,0.0,0.0,0.0,0.0,0.0,0.493716444957384,0.0,1.4331706951597116,0.0,0.0,0.822765607565678,0.0,0.0,0.0,0.822765607565678,0.493716444957384,0.493716444957384,0.493716444957384,0.0,0.0,6.559313333213729,6.3976825233057735
E05014014,Lavender,Wandsworth,0.7907103989140144,13508,17083.37214048569,984,2125,1244.450561610743,2687.4567514459645,3.794056590276656,5.0587421203688745,17.70559742129106,22.764339541659936,5.0587421203688745,11.382169770829968,2.5293710601844372,0.0,20.234968481475498,1.2646855300922186,0.0,0.0,1.2646855300922186,3.794056590276656,5.0587421203688745,54.3814777939654,0.0,5.0587421203688745,1.5673769403389868,1.8015022076391778,2.9288228064128177,3.168186118459926,1.8015022076391778,2.516257516102218,1.2611196851516369,0.0,3.0556492794917287,0.8174359104846148,0.0,0.0,0.8174359104846148,1.5673769403389868,1.8015022076391778,4.014245202001548,0.0,1.8015022076391778,7.127252640306027,7.896722609620795
E05014015,Nine Elms,Wandsworth,0.8084613533263609,5377,6650.905424083277,846,1573,1046.4322091825277,1945.6712352767331,2.4738350098877726,0.0,1.2369175049438863,14.843010059326636,22.264515088989953,2.4738350098877726,0.0,1.2369175049438863,3.710752514831659,0.0,0.0,0.0,1.2369175049438863,0.0,2.4738350098877726,29.68602011865327,2.4738350098877726,4.947670019775545,1.2452591738551033,0.0,0.8050988042883866,2.7627283973309504,3.146929242138924,1.2452591738551033,0.0,0.8050988042883866,1.5498476648698474,0.0,0.0,0.0,0.8050988042883866,0.0,1.2452591738551033,3.4238071801525085,1.2452591738551033,1.7829995495498197,6.954096932931216,7.573876134040142
E05014016,Northcote,Wandsworth,1.425756793822026,12807,8982.597912557218,354,808,248.28919036817794,566.7165701058976,0.0,0.0,0.0,4.208291362172507,6.312437043258761,2.1041456810862535,0.0,0.7013818936954179,0.0,2.1041456810862535,0.0,0.0,0.0,0.7013818936954179,2.1041456810862535,6.312437043258761,0.0,0.7013818936954179,0.0,0.0,0.0,1.6502518484590072,1.9895766030520259,1.132738534559281,0.0,0.531440799499622,0.0,1.132738534559281,0.0,0.0,0.0,0.531440799499622,1.132738534559281,1.9895766030520259,0.0,0.531440799499622,5.518613629654337,6.341622297888636
E05014017,Roehampton,Wandsworth,4.106676404194698,18997,4625.881888476974,1767,1144,430.27495377895525,278.570768037988,0.24350591611712238,0.0,0.24350591611712238,0.7305177483513672,0.0,1.217529580585612,0.0,0.0,0.7305177483513672,0.0,0.0,0.0,0.0,0.48701183223424477,0.0,0.48701183223424477,0.0,0.24350591611712238,0.21793474188339637,0.0,0.21793474188339637,0.5484206402390882,0.0,0.7963937747228227,0.0,0.0,0.5484206402390882,0.0,0.0,0.0,0.0,0.3967686245642116,0.0,0.3967686245642116,0.0,0.21793474188339637,6.066745830506781,5.6332554556736465
E05014018,St Mary's,Wandsworth,0.9663182867119356,14188,14682.532862207454,1011,1183,1046.2391262821918,1224.2343089929109,3.1045671403032395,0.0,1.0348557134344132,11.383412847778546,2.0697114268688264,12.418268561212958,0.0,1.0348557134344132,4.139422853737653,1.0348557134344132,0.0,0.0,0.0,3.1045671403032395,3.1045671403032395,12.418268561212958,0.0,0.0,1.4121002904025084,0.0,0.7104249138916261,2.516357903560794,1.121583559418442,2.596617103936148,0.0,0.7104249138916261,1.6369407878975633,0.7104249138916261,0.0,0.0,0.0,1.4121002904025084,1.4121002904025084,2.596617103936148,0.0,0.0,6.953912576657643,7.110887377335821
